ano,id_municipio,bioma,area_total,desmatado,vegetacao_natural,nao_vegetacao_natural,hidrografia,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss,nota,ranking,valor_extracao_vegetal_total
2019,1501808,Amazônia,9581.49022,544.5,7929.4,85.6,1022.0,806109.0,42518.0,763591.0,42231.0,31237.0,222895.0,467229.0,,,9171.0
2003,1500859,Amazônia,11872.42827,1312.1,10382.4,6.9,171.0,41076.0,1707.0,39368.0,17624.0,6429.0,6226.0,9089.0,,,1644.0
2007,1500859,Amazônia,11872.42827,1837.4,9857.1,6.9,171.0,70277.0,2559.0,67718.0,23646.0,9526.0,11740.0,22805.0,,,3620.0
2005,1500859,Amazônia,11872.42827,1618.8,10075.7,6.9,171.0,54932.0,2808.0,52124.0,17119.0,14188.0,9786.0,11032.0,,,2954.0
2002,1500859,Amazônia,11872.42827,1131.7,10562.8,6.9,171.0,32829.0,1402.0,31427.0,15346.0,2981.0,5319.0,7781.0,,,1644.0
2018,1500859,Amazônia,11872.42827,2642.1,9052.4,6.9,171.0,368823.0,27257.0,341566.0,96753.0,19622.0,112115.0,113076.0,,,6522.0
2020,1500859,Amazônia,11872.42827,2971.3,8723.2,6.9,171.0,522861.0,37853.0,485008.0,202523.0,19495.0,127957.0,135033.0,,,2356.0
2013,1500859,Amazônia,11872.42827,2274.6,9419.9,6.9,171.0,209864.0,15138.0,194727.0,67083.0,17467.0,45546.0,64631.0,,,13292.0
2012,1500859,Amazônia,11872.42827,2255.4,9439.1,6.9,171.0,179067.0,15418.0,163650.0,51262.0,17660.0,42376.0,52353.0,,,26189.0
2017,1500859,Amazônia,11872.42827,2585.7,9108.8,6.9,171.0,351211.0,29561.0,321650.0,94524.0,21297.0,96190.0,109638.0,,,4615.0
2010,1500859,Amazônia,11872.42827,2016.3,9678.2,6.9,171.0,111551.0,4180.0,107372.0,37293.0,13497.0,18355.0,38227.0,,,16220.0
2014,1500859,Amazônia,11872.42827,2306.7,9387.8,6.9,171.0,257292.0,15347.0,241945.0,86290.0,27598.0,56439.0,71618.0,,,19632.0
2008,1500859,Amazônia,11872.42827,1912.0,9782.5,6.9,171.0,83946.0,3016.0,80930.0,27114.0,12992.0,13070.0,27754.0,,,21604.0
2009,1500859,Amazônia,11872.42827,1938.8,9755.7,6.9,171.0,87656.0,3679.0,83978.0,27288.0,9613.0,15874.0,31203.0,,,17827.0
2004,1500859,Amazônia,11872.42827,1485.1,10209.4,6.9,171.0,48623.0,2089.0,46534.0,17946.0,11944.0,7327.0,9318.0,,,3724.0
2015,1500859,Amazônia,11872.42827,2401.8,9292.7,6.9,171.0,302093.0,21723.0,280369.0,101137.0,19926.0,71573.0,87734.0,,,8155.0
2016,1500859,Amazônia,11872.42827,2487.3,9207.2,6.9,171.0,310094.0,28229.0,281864.0,94403.0,18290.0,74782.0,94389.0,,,3802.0
2011,1500859,Amazônia,11872.42827,2239.6,9454.9,6.9,171.0,137034.0,6491.0,130543.0,44059.0,15633.0,24083.0,46768.0,,,15295.0
2019,1500859,Amazônia,11872.42827,2859.4,8835.1,6.9,171.0,415241.0,35924.0,379317.0,120023.0,18405.0,122869.0,118019.0,,,1419.0
2006,1500859,Amazônia,11872.42827,1756.0,9938.5,6.9,171.0,55121.0,2812.0,52309.0,20848.0,9968.0,10617.0,10877.0,,,4013.0
2021,1500859,Amazônia,11872.42827,3105.0,8589.5,6.9,171.0,588032.0,42831.0,545201.0,235104.0,22743.0,140292.0,147062.0,,,3874.0
2012,1506807,Amazônia,18014.5663,3005.5,10510.1,668.7,3830.3,3255042.0,252301.0,3002741.0,495704.0,416839.0,1373921.0,716277.0,,,53120.0
2009,1506807,Amazônia,18014.5663,2968.6,10547.0,668.7,3830.3,2019446.0,164819.0,1854627.0,206944.0,230556.0,961365.0,455762.0,,,10666.0
2013,1506807,Amazônia,18014.5663,3011.6,10504.0,668.7,3830.3,3433607.0,305024.0,3128583.0,558088.0,330233.0,1526245.0,714018.0,,,65814.0
2004,1506807,Amazônia,18014.5663,2870.8,10644.8,668.7,3830.3,1361523.0,119502.0,1242020.0,154380.0,211028.0,622452.0,254160.0,,,8878.0
2002,1506807,Amazônia,18014.5663,2812.9,10702.7,668.7,3830.3,829191.0,68193.0,760998.0,85311.0,131191.0,347240.0,197256.0,,,7838.0
2020,1506807,Amazônia,18014.5663,3120.5,10395.1,668.7,3830.3,5501585.0,635171.0,4866415.0,353122.0,592386.0,2621128.0,1299779.0,6.21,364.0,126335.0
2008,1506807,Amazônia,18014.5663,2950.5,10565.1,668.7,3830.3,1856947.0,153113.0,1703833.0,200294.0,250729.0,854745.0,398066.0,,,10326.0
2016,1506807,Amazônia,18014.5663,3051.9,10463.7,668.7,3830.3,4574029.0,402771.0,4171259.0,610792.0,391433.0,2187621.0,981412.0,,,100129.0
2021,1506807,Amazônia,18014.5663,3138.2,10377.4,668.7,3830.3,6390528.0,866964.0,5523564.0,442113.0,563907.0,3180360.0,1337184.0,8.07,208.0,107293.0
2006,1506807,Amazônia,18014.5663,2909.5,10606.1,668.7,3830.3,1621689.0,158833.0,1462856.0,180395.0,240708.0,735239.0,306514.0,,,9915.0
2018,1506807,Amazônia,18014.5663,3085.5,10430.1,668.7,3830.3,4858426.0,468267.0,4390159.0,300892.0,460352.0,2537357.0,1091558.0,,,106639.0
2010,1506807,Amazônia,18014.5663,2987.6,10528.0,668.7,3830.3,2309692.0,190058.0,2119633.0,338364.0,253149.0,1012249.0,515871.0,,,10973.0
2017,1506807,Amazônia,18014.5663,3072.6,10443.0,668.7,3830.3,4835996.0,418228.0,4417768.0,544763.0,478886.0,2268274.0,1125846.0,,,106413.0
2015,1506807,Amazônia,18014.5663,3045.0,10470.6,668.7,3830.3,3970093.0,370586.0,3599507.0,429080.0,375836.0,1909854.0,884736.0,,,82871.0
2003,1506807,Amazônia,18014.5663,2846.8,10668.8,668.7,3830.3,1079279.0,97377.0,981902.0,155350.0,147655.0,445355.0,233542.0,,,6221.0
2007,1506807,Amazônia,18014.5663,2919.6,10596.0,668.7,3830.3,1708319.0,142078.0,1566240.0,172946.0,264738.0,773096.0,355460.0,,,10527.0
2014,1506807,Amazônia,18014.5663,3022.8,10492.8,668.7,3830.3,3785536.0,342065.0,3443471.0,504789.0,387326.0,1772776.0,778580.0,,,74784.0
2011,1506807,Amazônia,18014.5663,2998.5,10517.1,668.7,3830.3,2601840.0,210710.0,2391131.0,371291.0,281080.0,1139876.0,598883.0,,,12880.0
2005,1506807,Amazônia,18014.5663,2892.1,10623.5,668.7,3830.3,1410816.0,136134.0,1274682.0,150404.0,221152.0,629713.0,273414.0,,,9432.0
2019,1506807,Amazônia,18014.5663,3104.9,10410.7,668.7,3830.3,5117941.0,549403.0,4568538.0,288223.0,476617.0,2625398.0,1178300.0,,,106897.0
2013,1502772,Amazônia,2373.35826,2059.8,308.9,4.7,0.0,207669.0,19940.0,187729.0,49579.0,34668.0,51355.0,52127.0,,,1044.0
2005,1502772,Amazônia,2373.35826,2039.1,329.6,4.7,0.0,54946.0,3265.0,51681.0,22245.0,3240.0,11225.0,14971.0,,,1517.0
2011,1502772,Amazônia,2373.35826,2059.3,309.4,4.7,0.0,147615.0,11626.0,135989.0,43420.0,14014.0,35166.0,43390.0,,,1020.0
2019,1502772,Amazônia,2373.35826,2066.2,302.5,4.7,0.0,943189.0,35883.0,907305.0,61195.0,588425.0,160112.0,97573.0,,,863.0
2015,1502772,Amazônia,2373.35826,2060.3,308.4,4.7,0.0,344416.0,17740.0,326675.0,61348.0,130076.0,72519.0,62732.0,,,575.0
2004,1502772,Amazônia,2373.35826,2035.2,333.5,4.7,0.0,50489.0,2751.0,47739.0,18636.0,4269.0,10363.0,14471.0,,,783.0
2008,1502772,Amazônia,2373.35826,2054.5,314.2,4.7,0.0,84848.0,4952.0,79896.0,22957.0,11427.0,18439.0,27073.0,,,1254.0
2009,1502772,Amazônia,2373.35826,2055.4,313.3,4.7,0.0,89052.0,5577.0,83475.0,23082.0,4657.0,26037.0,29699.0,,,1048.0
2014,1502772,Amazônia,2373.35826,2059.8,308.9,4.7,0.0,206385.0,14373.0,192012.0,55881.0,25855.0,52966.0,57310.0,,,1006.0
2017,1502772,Amazônia,2373.35826,2062.5,306.2,4.7,0.0,860118.0,26821.0,833297.0,65819.0,546445.0,138828.0,82206.0,,,569.0
2007,1502772,Amazônia,2373.35826,2049.8,318.9,4.7,0.0,80403.0,4788.0,75615.0,20615.0,12519.0,17544.0,24937.0,,,1626.0
2002,1502772,Amazônia,2373.35826,2018.4,350.3,4.7,0.0,39333.0,2568.0,36765.0,10435.0,2698.0,8460.0,15173.0,,,485.0
2021,1502772,Amazônia,2373.35826,2071.4,297.3,4.7,0.0,3667341.0,49045.0,3618295.0,108750.0,3061790.0,337598.0,110158.0,,,1067.0
2016,1502772,Amazônia,2373.35826,2060.8,307.9,4.7,0.0,593083.0,20823.0,572260.0,69211.0,322231.0,115180.0,65637.0,,,538.0
2006,1502772,Amazônia,2373.35826,2039.1,329.6,4.7,0.0,60598.0,4116.0,56482.0,22996.0,6192.0,12847.0,14447.0,,,1816.0
2010,1502772,Amazônia,2373.35826,2059.0,309.7,4.7,0.0,116295.0,7312.0,108983.0,37978.0,12079.0,24464.0,34462.0,,,1188.0
2003,1502772,Amazônia,2373.35826,2028.8,339.9,4.7,0.0,42157.0,2807.0,39350.0,12616.0,4338.0,8218.0,14179.0,,,574.0
2018,1502772,Amazônia,2373.35826,2063.4,305.3,4.7,0.0,820132.0,31765.0,788366.0,56040.0,496817.0,149994.0,85515.0,,,566.0
2020,1502772,Amazônia,2373.35826,2070.0,298.7,4.7,0.0,644777.0,31558.0,613219.0,83261.0,320701.0,106308.0,102948.0,,,953.0
2012,1502772,Amazônia,2373.35826,2059.8,308.9,4.7,0.0,197767.0,21153.0,176615.0,44092.0,37058.0,46964.0,48500.0,,,1115.0
2003,1505304,Amazônia,107592.45789,1308.8,100833.2,3660.7,1789.8,671118.0,90584.0,580534.0,56110.0,291181.0,174105.0,59138.0,,,4314.0
2010,1505304,Amazônia,107592.45789,1481.9,100660.1,3660.7,1789.8,1635545.0,59467.0,1576078.0,158048.0,917218.0,367204.0,133609.0,,,13196.0
2016,1505304,Amazônia,107592.45789,1541.2,100600.8,3660.7,1789.8,1814316.0,103883.0,1710432.0,199722.0,698799.0,540194.0,271717.0,,,30906.0
2008,1505304,Amazônia,107592.45789,1426.4,100715.6,3660.7,1789.8,1164533.0,114002.0,1050530.0,56894.0,551690.0,333867.0,108079.0,,,11725.0
2006,1505304,Amazônia,107592.45789,1372.2,100769.8,3660.7,1789.8,756225.0,97692.0,658533.0,52089.0,273450.0,248756.0,84238.0,,,10672.0
2019,1505304,Amazônia,107592.45789,1587.9,100554.1,3660.7,1789.8,2085534.0,96536.0,1988997.0,162616.0,1062277.0,470090.0,294014.0,,,23250.0
2009,1505304,Amazônia,107592.45789,1444.4,100697.6,3660.7,1789.8,866141.0,120149.0,745992.0,63349.0,258927.0,307315.0,116401.0,,,11204.0
2014,1505304,Amazônia,107592.45789,1516.0,100626.0,3660.7,1789.8,1409485.0,78720.0,1330765.0,167011.0,467808.0,472673.0,223272.0,,,20084.0
2021,1505304,Amazônia,107592.45789,1629.5,100512.5,3660.7,1789.8,2278575.0,127433.0,2151142.0,312023.0,949673.0,477469.0,411977.0,9.95,10.0,24776.0
2005,1505304,Amazônia,107592.45789,1358.4,100783.6,3660.7,1789.8,908221.0,89601.0,818620.0,44457.0,408163.0,287636.0,78364.0,,,6964.0
2002,1505304,Amazônia,107592.45789,1271.1,100870.9,3660.7,1789.8,594775.0,63331.0,531444.0,46778.0,264884.0,171944.0,47838.0,,,3566.0
2013,1505304,Amazônia,107592.45789,1507.3,100634.7,3660.7,1789.8,1524677.0,93623.0,1431054.0,309162.0,516808.0,401720.0,203364.0,,,16657.0
2015,1505304,Amazônia,107592.45789,1529.5,100612.5,3660.7,1789.8,1722278.0,87333.0,1634945.0,176916.0,661437.0,542181.0,254410.0,,,14103.0
2018,1505304,Amazônia,107592.45789,1567.3,100574.7,3660.7,1789.8,1626475.0,108800.0,1517675.0,166799.0,549865.0,505560.0,295451.0,,,16065.0
2004,1505304,Amazônia,107592.45789,1335.4,100806.6,3660.7,1789.8,869847.0,79507.0,790340.0,56198.0,409126.0,256644.0,68372.0,,,5090.0
2007,1505304,Amazônia,107592.45789,1397.2,100744.8,3660.7,1789.8,807748.0,95101.0,712647.0,53860.0,267657.0,290592.0,100537.0,,,12951.0
2011,1505304,Amazônia,107592.45789,1494.2,100647.8,3660.7,1789.8,1630765.0,69924.0,1560841.0,106775.0,916614.0,374017.0,163435.0,,,17990.0
2012,1505304,Amazônia,107592.45789,1498.7,100643.3,3660.7,1789.8,1264242.0,120957.0,1143285.0,144855.0,419975.0,389183.0,189272.0,,,26498.0
2017,1505304,Amazônia,107592.45789,1552.7,100589.3,3660.7,1789.8,1701190.0,108128.0,1593062.0,231483.0,591423.0,482474.0,287682.0,,,42659.0
2020,1505304,Amazônia,107592.45789,1612.4,100529.6,3660.7,1789.8,2498985.0,146948.0,2352037.0,248249.0,1289087.0,476680.0,338021.0,9.92,3.0,25919.0
2004,1505064,Amazônia,15328.63809,4988.0,9156.0,1.0,1183.6,176300.0,12566.0,163733.0,52104.0,26497.0,32003.0,53129.0,,,40460.0
2005,1505064,Amazônia,15328.63809,5199.8,8944.2,1.0,1183.6,204548.0,8881.0,195667.0,64968.0,28872.0,38359.0,63467.0,,,41252.0
2002,1505064,Amazônia,15328.63809,4005.3,10138.7,1.0,1183.6,106564.0,4291.0,102273.0,29952.0,11005.0,20020.0,41297.0,,,28346.0
2018,1505064,Amazônia,15328.63809,8116.4,6027.6,1.0,1183.6,853901.0,49876.0,804025.0,257732.0,33843.0,216264.0,296187.0,,,3048.0
2014,1505064,Amazônia,15328.63809,7529.2,6614.8,1.0,1183.6,657498.0,33590.0,623909.0,234864.0,39093.0,146616.0,203336.0,,,10336.0
2015,1505064,Amazônia,15328.63809,7602.8,6541.2,1.0,1183.6,736960.0,38305.0,698655.0,255078.0,44624.0,167360.0,231593.0,,,2586.0
2006,1505064,Amazônia,15328.63809,5646.1,8497.9,1.0,1183.6,200941.0,9257.0,191684.0,64529.0,24064.0,40283.0,62809.0,,,53589.0
2013,1505064,Amazônia,15328.63809,7451.4,6692.6,1.0,1183.6,592580.0,29002.0,563578.0,204170.0,55918.0,114736.0,188755.0,,,1836.0
2007,1505064,Amazônia,15328.63809,6007.7,8136.3,1.0,1183.6,219915.0,9876.0,210039.0,56151.0,28609.0,47559.0,77720.0,,,59428.0
2008,1505064,Amazônia,15328.63809,6490.1,7653.9,1.0,1183.6,230659.0,9987.0,220672.0,59117.0,20473.0,50736.0,90346.0,,,52117.0
2011,1505064,Amazônia,15328.63809,7180.2,6963.8,1.0,1183.6,410402.0,16716.0,393686.0,144172.0,25813.0,81248.0,142454.0,,,69199.0
2019,1505064,Amazônia,15328.63809,8257.6,5886.4,1.0,1183.6,831147.0,52138.0,779009.0,225330.0,27896.0,211086.0,314697.0,,,3536.0
2016,1505064,Amazônia,15328.63809,7827.7,6316.3,1.0,1183.6,823582.0,45442.0,778140.0,301114.0,36067.0,191850.0,249108.0,,,1325.0
2020,1505064,Amazônia,15328.63809,8412.4,5731.6,1.0,1183.6,941685.0,62565.0,879120.0,288400.0,27229.0,216838.0,346654.0,3.86,603.0,3631.0
2012,1505064,Amazônia,15328.63809,7301.0,6843.0,1.0,1183.6,506001.0,25321.0,480680.0,163877.0,23487.0,115977.0,177338.0,,,4403.0
2003,1505064,Amazônia,15328.63809,4528.1,9615.9,1.0,1183.6,139677.0,7434.0,132243.0,43888.0,15007.0,25696.0,47651.0,,,28753.0
2021,1505064,Amazônia,15328.63809,8602.9,5541.1,1.0,1183.6,1117034.0,73856.0,1043178.0,399142.0,26054.0,253633.0,364349.0,6.17,379.0,11102.0
2010,1505064,Amazônia,15328.63809,6998.3,7145.7,1.0,1183.6,347951.0,13792.0,334159.0,118698.0,24105.0,67119.0,124237.0,,,63767.0
2017,1505064,Amazônia,15328.63809,7949.4,6194.6,1.0,1183.6,839946.0,54509.0,785437.0,271565.0,31847.0,201278.0,280747.0,,,1354.0
2009,1505064,Amazônia,15328.63809,6775.6,7368.4,1.0,1183.6,266454.0,11574.0,254880.0,63456.0,20741.0,58613.0,112071.0,,,55716.0
2012,1501303,Amazônia,1350.25912,329.5,494.3,1.9,524.6,2006449.0,593977.0,1412473.0,64451.0,364438.0,677426.0,306159.0,,,6646.0
2017,1501303,Amazônia,1350.25912,335.1,488.7,1.9,524.6,4818669.0,1092527.0,3726142.0,94650.0,2003925.0,1123177.0,504390.0,,,2669.0
2005,1501303,Amazônia,1350.25912,310.2,513.6,1.9,524.6,1608708.0,230121.0,1378587.0,27707.0,794803.0,437162.0,118915.0,,,4045.0
2011,1501303,Amazônia,1350.25912,327.1,496.7,1.9,524.6,2460398.0,567547.0,1892851.0,56937.0,997205.0,567624.0,271085.0,,,6622.0
2002,1501303,Amazônia,1350.25912,287.2,536.6,1.9,524.6,1146810.0,193910.0,952899.0,26016.0,524763.0,337472.0,64648.0,,,1831.0
2021,1501303,Amazônia,1350.25912,340.6,483.2,1.9,524.6,9243937.0,2276327.0,6967610.0,181646.0,4694504.0,1468421.0,623039.0,9.33,80.0,4237.0
2009,1501303,Amazônia,1350.25912,324.2,499.6,1.9,524.6,2076760.0,493245.0,1583515.0,44116.0,695763.0,642135.0,201502.0,,,5978.0
2008,1501303,Amazônia,1350.25912,321.5,502.3,1.9,524.6,2313664.0,444601.0,1869063.0,39678.0,1013042.0,637743.0,178599.0,,,5539.0
2014,1501303,Amazônia,1350.25912,331.3,492.5,1.9,524.6,3902985.0,797264.0,3105720.0,78492.0,1634683.0,1021477.0,371067.0,,,8372.0
